Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,ETF
4661,ORIENTAL LAND LTD,Consumer Discretionary,Equity,"599,489.75",0.42,"599,489.75","36,000.00",16.65,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
4452,KAO CORP,Consumer Staples,Equity,"572,144.00",0.40,"572,144.00","15,000.00",38.14,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
4543,TERUMO CORP,Health Care,Equity,"555,734.04",0.39,"555,734.04","40,000.00",13.89,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
1925,DAIWA HOUSE INDUSTRY LTD,Real Estate,Equity,"526,026.02",0.37,"526,026.02","17,000.00",30.94,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
7269,SUZUKI MOTOR CORP,Consumer Discretionary,Equity,"513,036.63",0.36,"513,036.63","43,000.00",11.93,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
6326,KUBOTA CORP,Industrials,Equity,"510,661.75",0.36,"510,661.75","31,000.00",16.47,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
5713,SUMITOMO METAL MINING LTD,Materials,Equity,"507,480.55",0.35,"507,480.55","8,000.00",63.44,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
1801,TAISEI CORP,Industrials,Equity,"501,590.60",0.35,"501,590.60","5,000.00",100.32,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
1812,KAJIMA CORP,Industrials,Equity,"498,888.15",0.35,"498,888.15","13,000.00",38.38,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
9503,KANSAI ELECTRIC POWER INC,Utilities,Equity,"496,695.96",0.35,"496,695.96","32,000.00",15.52,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
9101,NIPPON YUSEN,Industrials,Equity,"483,819.96",0.34,"483,819.96","13,000.00",37.22,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
4062,IBIDEN LTD,Information Technology,Equity,"482,534.88",0.34,"482,534.88","8,000.00",60.32,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
2502,ASAHI GROUP HOLDINGS LTD,Consumer Staples,Equity,"476,096.88",0.33,"476,096.88","46,000.00",10.35,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
8830,SUMITOMO REALTY & DEVELOPMENT LTD,Real Estate,Equity,"472,506.22",0.33,"472,506.22","16,000.00",29.53,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
4004,RESONAC HOLDINGS,Materials,Equity,"472,455.83",0.33,"472,455.83","6,000.00",78.74,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
9531,TOKYO GAS LTD,Utilities,Equity,"460,386.15",0.32,"460,386.15","11,000.00",41.85,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
5706,MITSUI KINZOKU LIMITED LTD,Materials,Equity,"447,006.20",0.31,"447,006.20","2,000.00",223.50,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
4507,SHIONOGI LTD,Health Care,Equity,"445,280.17",0.31,"445,280.17","22,000.00",20.24,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
7012,KAWASAKI HEAVY INDUSTRIES LTD,Industrials,Equity,"433,777.44",0.30,"433,777.44","22,000.00",19.72,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
9104,MITSUI OSK LINES LTD,Industrials,Equity,"423,106.24",0.29,"423,106.24","11,000.00",38.46,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
1802,OBAYASHI CORP,Industrials,Equity,"422,262.12",0.29,"422,262.12","18,000.00",23.46,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
9735,SECOM LTD,Industrials,Equity,"416,454.06",0.29,"416,454.06","11,000.00",37.86,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
8601,DAIWA SECURITIES GROUP INC,Financials,Equity,"412,677.56",0.29,"412,677.56","43,000.00",9.60,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
6383,DAIFUKU LTD,Industrials,Equity,"406,060.03",0.28,"406,060.03","10,000.00",40.61,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
2503,KIRIN HOLDINGS LTD,Consumer Staples,Equity,"405,288.36",0.28,"405,288.36","25,000.00",16.21,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
9766,KONAMI GROUP CORP,Communication,Equity,"402,532.36",0.28,"402,532.36","3,000.00",134.18,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
1928,SEKISUI HOUSE LTD,Consumer Discretionary,Equity,"399,017.29",0.28,"399,017.29","18,000.00",22.17,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
8473,SBI HOLDINGS INC,Financials,Equity,"397,618.82",0.28,"397,618.82","20,000.00",19.88,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
7832,BANDAI NAMCO HOLDINGS INC,Consumer Discretionary,Equity,"396,308.55",0.28,"396,308.55","16,000.00",24.77,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
7532,PAN PACIFIC INTERNATIONAL HOLDINGS,Consumer Discretionary,Equity,"392,796.62",0.27,"392,796.62","65,000.00",6.04,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
8697,JAPAN EXCHANGE GROUP INC,Financials,Equity,"391,335.16",0.27,"391,335.16","33,000.00",11.86,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
6361,EBARA CORP,Industrials,Equity,"387,867.33",0.27,"387,867.33","12,000.00",32.32,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
9502,CHUBU ELECTRIC POWER INC,Utilities,Equity,"385,271.98",0.27,"385,271.98","22,000.00",17.51,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
6988,NITTO DENKO CORP,Materials,Equity,"382,122.27",0.27,"382,122.27","18,000.00",21.23,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
4307,NOMURA RESEARCH INSTITUTE LTD,Information Technology,Equity,"377,320.61",0.26,"377,320.61","12,064.00",31.28,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
9532,OSAKA GAS LTD,Utilities,Equity,"376,578.79",0.26,"376,578.79","10,000.00",37.66,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
7453,RYOHIN KEIKAKU LTD,Consumer Discretionary,Equity,"340,067.40",0.24,"340,067.40","14,000.00",24.29,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
7733,OLYMPUS CORP,Health Care,Equity,"328,139.47",0.23,"328,139.47","33,000.00",9.94,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
7309,SHIMANO INC,Consumer Discretionary,Equity,"323,254.28",0.22,"323,254.28","3,000.00",107.75,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
9202,ANA HOLDINGS INC,Industrials,Equity,"308,633.34",0.21,"308,633.34","17,000.00",18.15,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
6504,FUJI ELECTRIC LTD,Industrials,Equity,"296,828.25",0.21,"296,828.25","4,000.00",74.21,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
4684,OBIC LTD,Information Technology,Equity,"295,675.45",0.21,"295,675.45","11,000.00",26.88,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
7270,SUBARU CORP,Consumer Discretionary,Equity,"291,297.36",0.20,"291,297.36","18,000.00",16.18,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
7186,YOKOHAMA FINANCIAL GROUP INC,Financials,Equity,"291,165.08",0.20,"291,165.08","31,000.00",9.39,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
3402,TORAY INDUSTRIES INC,Materials,Equity,"289,016.98",0.20,"289,016.98","40,000.00",7.23,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
9697,CAPCOM LTD,Communication,Equity,"283,171.12",0.20,"283,171.12","12,000.00",23.60,Japan,Tokyo Stock Exchange,USD,158.75,JPXN
